lat,lon,density_score,density_score_normalized,competitor_count,competitor_score,opportunity_score
21.14000000000001,78.96000000000001,0.6411260698726315,2.847949964294884,0,100.0,41.70876997857693
21.14000000000001,78.97000000000001,0.6987730468831036,4.068644874552957,0,100.0,42.441186924731774
21.14000000000001,78.98000000000002,0.7681948859597088,5.538676609368343,0,100.0,43.32320596562101
21.14000000000001,78.99000000000002,0.8532230317577029,7.339177350030561,0,100.0,44.40350641001834
21.14000000000001,79.00000000000003,0.959369755252895,9.58687136332833,0,100.0,45.752122817997
21.14000000000001,79.01000000000003,1.0946253120019147,12.450955106655536,0,100.0,47.47057306399332
21.14000000000001,79.02000000000004,1.2704296322529716,16.173673106124284,0,100.0,49.70420386367457
21.14000000000001,79.03000000000004,1.503169696833067,21.10202541494436,0,100.0,52.66121524896661
21.14000000000001,79.04000000000005,1.8247344746547225,27.911272108554265,0,100.0,56.74676326513256
21.14000000000001,79.05000000000005,2.3726455841371537,39.51348157909699,1,88.88888888888889,59.26364450301375
21.14000000000001,79.06000000000006,4.936144006475916,93.7964577017664,7,22.222222222222214,65.16676350994872
21.14000000000001,79.07000000000006,4.202822313002013,78.26811423558932,3,66.66666666666667,73.62753520802026
21.14000000000001,79.08000000000007,4.001906252235026,74.01364634349483,7,22.222222222222214,53.29707669498578
21.14000000000001,79.09000000000007,2.89934160504645,50.666454125434726,3,66.66666666666667,57.06653914192751
21.14000000000001,79.10000000000008,2.1685162027407405,35.190970498256355,5,44.44444444444444,38.89236007673159
21.14000000000001,79.11000000000008,1.9107182578543729,29.73200880559701,1,88.88888888888889,53.39476083891377
21.14000000000001,79.12000000000009,2.650300338115361,45.39291815265028,1,88.88888888888889,62.79130644714573
21.14000000000001,79.1300000000001,1.734615691709822,26.002975344970142,0,100.0,55.601785206982086
21.14000000000001,79.1400000000001,1.2217922054219852,15.143758573574742,0,100.0,49.08625514414484
21.14000000000001,79.1500000000001,1.0104868191936285,10.66929307936132,0,100.0,46.40157584761679
21.150000000000016,78.95,0.586183081196995,1.684512953217393,0,100.0,41.010707771930434
